--
14.3046,9.49543
14.3752,9.55792
14.4457,9.6204
14.5163,9.68289
14.5868,9.74537
14.6574,9.80786
14.6574,9.80786
14.6681,9.9067
14.6789,10.0056
14.6896,10.1044
14.7003,10.2032
14.7111,10.3021
14.7218,10.4009
14.7325,10.4998
14.7433,10.5986
14.754,10.6975
14.7647,10.7963
14.7755,10.8952
14.7862,10.994
14.797,11.0929
14.8077,11.1917
14.8184,11.2906
14.8292,11.3894
14.8399,11.4883
14.8506,11.5871
14.8614,11.686
14.8721,11.7848
14.8828,11.8837
14.8936,11.9825
14.9043,12.0813
14.9151,12.1802
14.9258,12.279
14.9365,12.3779
14.9473,12.4767
14.958,12.5756
14.9687,12.6744
14.9795,12.7733
14.9902,12.8721
15.0009,12.971
15.0117,13.0698
15.0224,13.1687
15.0331,13.2675
15.0439,13.3664
15.0546,13.4652
15.0654,13.5641
15.0761,13.6629
15.0868,13.7618
15.0976,13.8606
15.1083,13.9594
15.119,14.0583
15.1298,14.1571
15.1405,14.256
15.1512,14.3548
15.162,14.4537
15.1727,14.5525
15.1835,14.6514
15.1942,14.7502
15.2049,14.8491
15.2157,14.9479
15.2264,15.0468
15.2371,15.1456
15.2479,15.2445
15.2586,15.3433
15.2693,15.4422
15.2801,15.541
15.2908,15.6399
15.3015,15.7387
15.3015,15.7387
15.3327,15.8337
15.3639,15.9287
15.3951,16.0237
15.4263,16.1187
15.4574,16.2137
15.4886,16.3087
15.5198,16.4037
15.551,16.4987
15.5822,16.5937
15.6133,16.6887
15.6445,16.7837
15.6757,16.8787
15.7069,16.9737
15.7381,17.0687
15.7692,17.1637
15.8004,17.2587
15.8316,17.3537
15.8628,17.4487
15.894,17.5437
15.9251,17.6387
15.9563,17.7337
15.9875,17.8287
16.0187,17.9237
16.0499,18.0187
16.081,18.1137
16.1122,18.2086
16.1434,18.3036
16.1746,18.3986
16.2058,18.4936
16.2369,18.5886
16.2681,18.6836
16.2993,18.7786
16.3305,18.8736
16.3617,18.9686
16.3928,19.0636
16.424,19.1586
16.4552,19.2536
16.4864,19.3486
16.5176,19.4436
16.5487,19.5386
16.5799,19.6336
16.6111,19.7286
16.6423,19.8236
16.6735,19.9186
16.7046,20.0136
16.7358,20.1086
16.767,20.2036
16.7982,20.2986
16.8293,20.3936
16.8605,20.4886
16.8917,20.5836
16.9229,20.6786
16.9541,20.7736
16.9852,20.8686
17.0164,20.9636
17.0476,21.0586
17.0788,21.1536
17.11,21.2486
17.1411,21.3436
17.1723,21.4386
17.2035,21.5336
17.2035,21.5336
17.3022,21.5189
17.4009,21.5042
17.4996,21.4895
17.5983,21.4747
17.697,21.46
17.7958,21.4453
17.8945,21.4306
17.9932,21.4159
18.0919,21.4012
18.1906,21.3865
18.2893,21.3718
18.388,21.3571
18.4867,21.3424
18.5854,21.3277
18.6841,21.313
18.7828,21.2983
18.8815,21.2836
18.9803,21.2688
19.079,21.2541
19.1777,21.2394
19.2764,21.2247
19.3751,21.21
19.4738,21.1953
19.5725,21.1806
19.6712,21.1659
19.7699,21.1512
19.8686,21.1365
19.9673,21.1218
20.066,21.1071
20.1647,21.0924
20.2635,21.0776
20.3622,21.0629
20.4609,21.0482
20.5596,21.0335
20.6583,21.0188
20.757,21.0041
20.8557,20.9894
20.9544,20.9747
21.0531,20.96
21.1518,20.9453
21.2505,20.9306
21.3492,20.9159
21.448,20.9012
21.5467,20.8864
21.6454,20.8717
21.7441,20.857
21.8428,20.8423
21.9415,20.8276
22.0402,20.8129
22.1389,20.7982
22.2376,20.7835
22.3363,20.7688
22.435,20.7541
22.5337,20.7394
22.6325,20.7247
22.7312,20.71
22.8299,20.6952
22.9286,20.6805
23.0273,20.6658
23.0273,20.6658
23.1001,20.7317
23.1729,20.7976
23.2457,20.8635
23.3186,20.9295
23.3914,20.9954
23.4642,21.0613
23.537,21.1272
23.6098,21.1931
23.6827,21.259
23.7555,21.3249
23.8283,21.3908
23.9011,21.4567
23.974,21.5226
24.0468,21.5885
24.1196,21.6544
24.1924,21.7203
24.2652,21.7862
24.3381,21.8521
24.4109,21.918
24.4837,21.9839
24.5565,22.0498
24.6293,22.1157
24.7022,22.1816
24.775,22.2475
24.8478,22.3134
24.9206,22.3794
24.9934,22.4453
25.0663,22.5112
25.1391,22.5771
25.2119,22.643
25.2847,22.7089
25.3576,22.7748
25.4304,22.8407
25.5032,22.9066
25.576,22.9725
25.576,22.9725
25.595,23.0676
25.6139,23.1627
25.6329,23.2578
25.6518,23.3529
25.6708,23.448
25.6897,23.5431
25.7087,23.6382
25.7276,23.7333
25.7465,23.8284
25.7655,23.9235
25.7844,24.0186
25.8034,24.1137
25.8223,24.2088
25.8413,24.3039
25.8602,24.399
25.8792,24.4941
25.8981,24.5892
25.9171,24.6843
25.936,24.7794
25.955,24.8745
25.9739,24.9696
25.9929,25.0647
26.0118,25.1598
26.0308,25.2549
26.0308,25.2549
26.127,25.2661
26.2233,25.2773
26.3196,25.2886
26.4159,25.2998
26.5121,25.311
26.6084,25.3223
26.7047,25.3335
26.801,25.3447
26.8972,25.3559
26.9935,25.3672
27.0898,25.3784
27.186,25.3896
27.2823,25.4009
27.3786,25.4121
27.4749,25.4233
27.5711,25.4346
27.6674,25.4458
27.7637,25.457
27.86,25.4682
27.9562,25.4795
28.0525,25.4907
28.1488,25.5019
28.245,25.5132
28.3413,25.5244
28.3413,25.5244
28.4399,25.5133
28.5386,25.5022
28.6372,25.4912
28.7358,25.4801
28.8344,25.469
28.933,25.4579
29.0316,25.4468
29.1303,25.4358
29.2289,25.4247
29.3275,25.4136
29.4261,25.4025
29.5247,25.3915
29.6234,25.3804
29.722,25.3693
29.8206,25.3582
29.9192,25.3471
30.0178,25.3361
30.1164,25.325
30.2151,25.3139
30.3137,25.3028
30.4123,25.2918
30.5109,25.2807
30.6095,25.2696
30.7081,25.2585
30.8068,25.2474
30.9054,25.2364
31.004,25.2253
31.1026,25.2142
31.2012,25.2031
31.2998,25.192
31.2998,25.192
31.37,25.123
31.4401,25.0539
31.5102,24.9848
31.5803,24.9157
31.6505,24.8466
31.7206,24.7775
31.7907,24.7084
31.8608,24.6394
31.931,24.5703
32.0011,24.5012
32.0712,24.4321
32.1413,24.363
32.2114,24.2939
32.2816,24.2248
32.3517,24.1557
32.4218,24.0867
32.4919,24.0176
32.5621,23.9485
32.6322,23.8794
32.7023,23.8103
32.7724,23.7412
32.8425,23.6721
32.9127,23.603
32.9828,23.534
33.0529,23.4649
33.123,23.3958
33.1932,23.3267
33.2633,23.2576
33.3334,23.1885
33.4035,23.1194
33.4737,23.0504
33.5438,22.9813
33.6139,22.9122
33.684,22.8431
33.7541,22.774
33.8243,22.7049
33.8243,22.7049
33.9203,22.7215
34.0164,22.7382
34.1125,22.7548
34.2086,22.7714
34.3047,22.788
34.4007,22.8046
34.4968,22.8213
34.5929,22.8379
34.689,22.8545
34.689,22.8545
34.7286,22.9417
34.7683,23.0289
34.808,23.1161
34.8476,23.2033
34.8873,23.2905
34.927,23.3777
34.9667,23.4649
35.0063,23.5522
35.046,23.6394
35.0857,23.7266
35.1254,23.8138
35.165,23.901
35.2047,23.9882
35.2444,24.0754
35.284,24.1626
35.3237,24.2498
35.3634,24.337
35.4031,24.4242
35.4427,24.5114
35.4824,24.5986
35.5221,24.6858
35.5221,24.6858
35.4308,24.7201
35.3394,24.7544
35.2481,24.7887
35.1568,24.823
35.0655,24.8573
34.9742,24.8916
34.8829,24.9259
34.7915,24.9602
34.7002,24.9944
34.6089,25.0287
34.5176,25.063
34.4263,25.0973
34.335,25.1316
34.2436,25.1659
34.1523,25.2002
34.061,25.2345
33.9697,25.2688
33.8784,25.303
33.7871,25.3373
33.6957,25.3716
33.6044,25.4059
33.5131,25.4402
33.5131,25.4402
33.4157,25.4415
33.3184,25.4427
33.221,25.444
33.1236,25.4452
33.0262,25.4465
32.9289,25.4478
32.8315,25.449
32.7341,25.4503
32.6367,25.4515
32.5393,25.4528
32.442,25.454
32.3446,25.4553
32.2472,25.4566
32.1498,25.4578
32.0525,25.4591
31.9551,25.4603
31.8577,25.4616
31.7603,25.4629
31.6629,25.4641
31.5656,25.4654
31.4682,25.4666
31.3708,25.4679
31.2734,25.4692
31.1761,25.4704
31.0787,25.4717
30.9813,25.4729
30.8839,25.4742
30.7866,25.4754
30.6892,25.4767
30.5918,25.478
30.4944,25.4792
30.397,25.4805
30.2997,25.4817
30.2023,25.483
30.1049,25.4843
30.0075,25.4855
29.9102,25.4868
29.9102,25.4868
29.8207,25.5284
29.7312,25.57
29.6417,25.6116
29.5522,25.6532
29.4627,25.6948
29.3732,25.7365
29.2837,25.7781
29.1942,25.8197
29.1047,25.8613
29.0152,25.9029
28.9257,25.9445
28.8362,25.9862
28.7467,26.0278
28.6572,26.0694
28.5677,26.111
28.4782,26.1526
28.3887,26.1942
28.2992,26.2359
28.2992,26.2359
28.2006,26.2325
28.102,26.2292
28.0034,26.2259
27.9048,26.2225
27.8062,26.2192
27.7076,26.2158
27.6091,26.2125
27.5105,26.2092
27.4119,26.2058
27.3133,26.2025
27.2147,26.1992
27.1161,26.1958
27.0175,26.1925
26.9189,26.1892
26.8203,26.1858
26.7217,26.1825
26.6231,26.1792
26.5246,26.1758
26.426,26.1725
26.3274,26.1692
26.2288,26.1658
26.1302,26.1625
26.1302,26.1625
26.0923,26.073
26.0544,25.9836
26.0165,25.8942
25.9786,25.8047
25.9407,25.7153
25.9028,25.6259
25.8649,25.5364
25.827,25.447
25.7891,25.3576
25.7512,25.2681
25.7133,25.1787
25.6754,25.0893
25.6375,24.9998
25.5996,24.9104
25.5617,24.821
25.5238,24.7315
25.4859,24.6421
25.448,24.5526
25.4101,24.4632
25.3722,24.3738
25.3343,24.2843
25.2964,24.1949
25.2585,24.1055
25.2206,24.016
25.2206,24.016
25.1329,23.9712
25.0451,23.9263
24.9574,23.8814
24.8696,23.8365
24.7818,23.7916
24.6941,23.7468
24.6063,23.7019
24.5186,23.657
24.4308,23.6121
24.343,23.5672
24.2553,23.5224
24.1675,23.4775
24.0797,23.4326
23.992,23.3877
23.9042,23.3428
23.8165,23.298
23.7287,23.2531
23.6409,23.2082
23.5532,23.1633
23.4654,23.1185
23.3777,23.0736
23.2899,23.0287
23.2899,23.0287
